numInstances,exactMatch,hammingScore,exampleAccuracy,exampleF1
1,0.0,0.9565217391304348,0.0,0.0
2,0.0,0.9347826086956521,0.0,0.0
3,0.0,0.6666666666666666,0.015873015873015872,0.0303030303030303
4,0.0,0.5326086956521738,0.03463203463203463,0.06439393939393939
5,0.0,0.4521739130434782,0.03722943722943723,0.0696969696969697
6,0.0,0.5362318840579711,0.031024531024531024,0.05808080808080809
7,0.0,0.4720496894409938,0.026592455163883734,0.049783549783549784
8,0.0,0.532608695652174,0.023268398268398268,0.043560606060606064
9,0.0,0.5555555555555556,0.02068302068302068,0.038720538720538725
10,0.0,0.5913043478260869,0.018614718614718615,0.03484848484848485
11,0.0,0.6245059288537549,0.016922471467926012,0.03168044077134986
12,0.0,0.648550724637681,0.015512265512265512,0.029040404040404044
13,0.0,0.6688963210702341,0.014319014319014318,0.026806526806526808
14,0.0,0.686335403726708,0.013296227581941867,0.024891774891774892
15,0.0,0.7043478260869566,0.012409812409812409,0.023232323232323233
16,0.0,0.717391304347826,0.011634199134199134,0.021780303030303032
17,0.0,0.7289002557544757,0.010949834479246244,0.020499108734402853
18,0.0,0.7415458937198067,0.01034151034151034,0.019360269360269362
19,0.0,0.7505720823798626,0.009797220323536113,0.018341307814992026
20,0.0,0.7608695652173914,0.009307359307359308,0.017424242424242425
21,0.0,0.7701863354037267,0.008864151721294579,0.016594516594516596
22,0.0,0.7786561264822134,0.031188508461235734,0.046143250688705235
23,0.0,0.7863894139886578,0.029832486354225484,0.04413702239789196
24,0.0,0.7934782608695651,0.02858946608946609,0.0422979797979798
25,0.0,0.7999999999999998,0.027445887445887447,0.040606060606060604
26,0.0,0.8043478260869564,0.026390276390276392,0.03904428904428904
27,0.0,0.8083735909822866,0.02541285874619208,0.037598204264870934
28,0.0,0.8136645962732919,0.02450525664811379,0.036255411255411256
29,0.0,0.818590704647676,0.023660247798178834,0.03500522466039707
30,0.0,0.8231884057971013,0.022871572871572873,0.03383838383838384
31,0.0,0.826086956521739,0.02213378019829633,0.03274682306940371
32,0.0,0.8301630434782608,0.021442099567099568,0.03172348484848485
33,0.0,0.8339920948616599,0.020792338974157158,0.03076216712580349
34,0.0,0.836317135549872,0.0201807995925643,0.029857397504456328
35,0.0,0.8397515527950309,0.019604205318491035,0.029004329004329005
